TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-08-08 19:00:43,1786215643604,klever-content-automation.vercel.app/new-article,GET,_rsc=N8ea5mSwnJhPzYid,304,wgsz8-1786215643604-c8fdd48f9f43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/new-article/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,5,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643599,klever-content-automation.vercel.app/tasks,GET,_rsc=zpI7UOQ46E6lFFQC,304,mlj2t-1786215643599-8205f62c8ace,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/tasks/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,12,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643598,klever-content-automation.vercel.app/settings,GET,_rsc=_vxldouk99SiPpM3,304,wgsz8-1786215643598-81c9fbecc91a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/settings.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643558,klever-content-automation.vercel.app/,GET,_rsc=_vxldouk99SiPpM3,304,wc9g4-1786215643558-48afebd1e141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/index.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643558,klever-content-automation.vercel.app/websites,GET,_rsc=_vxldouk99SiPpM3,304,7ql8w-1786215643558-1feb31ccd994,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/websites.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,12,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643557,klever-content-automation.vercel.app/new-article,GET,_rsc=_vxldouk99SiPpM3,304,wgsz8-1786215643557-ae9b635acfcc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,20,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643556,klever-content-automation.vercel.app/tasks,GET,_rsc=_vxldouk99SiPpM3,304,6pdrq-1786215643556-7e815445defc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,12,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 19:00:43,1786215643555,klever-content-automation.vercel.app/api/tasks/4,GET,nxtPid=4,200,wqhg4-1786215643555-ec6aa36f0436,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2850,iad1,417,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBZEG6NX2CR1ZCBGD2MSPN,qBgqxeyWq9zh,1,,
2026-08-08 19:00:43,1786215643299,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,wqhg4-1786215643299-9fd3897540fe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,12,iad1,446,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBZE884B3BGVMBA5PTCPNB,qBgqxeyWq9zh,1,,
2026-08-08 19:00:42,1786215642923,klever-content-automation.vercel.app/tasks/4,GET,nxtPid=4,200,mlfg7-1786215642923-b0acc7096c22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,152,iad1,229,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBZDWPMM06W15Q2CFQAVBV,BWeTQkYhk5nn,1,,
2026-08-08 19:00:41,1786215641350,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,wzzgv-1786215641350-b04ca6d54f0d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,766,iad1,446,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBZCBPGPDZCWG17ZPJBS3M,qBgqxeyWq9zh,1,,
2026-08-08 18:59:35,1786215575804,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,tvkg8-1786215575804-6547b8c79838,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,iad1,333,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBXCB9WGMDMTWQX43XBW21,qBgqxeyWq9zh,1,,
2026-08-08 18:59:06,1786215546622,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,bqjcs-1786215546622-3ec9bfbf3c16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,9,iad1,333,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBWFVBSJHYXZAPWDYVX330,qBgqxeyWq9zh,1,,
2026-08-08 18:59:00,1786215540732,klever-content-automation.vercel.app/settings,GET,_rsc=jWI8xCFKv7v3miRP,200,cplxb-1786215540732-5dbd09afa402,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/settings.segments/settings/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540726,klever-content-automation.vercel.app/websites,GET,_rsc=Vsj45VqmK1mvdy0t,200,cplxb-1786215540726-7d596e0fd00e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/websites.segments/websites/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540722,klever-content-automation.vercel.app/new-article,GET,_rsc=N8ea5mSwnJhPzYid,200,cplxb-1786215540722-b3a28c3c14f2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/new-article/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540705,klever-content-automation.vercel.app/tasks,GET,_rsc=zpI7UOQ46E6lFFQC,304,cplxb-1786215540705-07c4f19f48dd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/tasks/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540693,klever-content-automation.vercel.app/,GET,_rsc=WbItziZ6Tq5ZoHDw,200,cplxb-1786215540693-48849e05351d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/index.segments/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,5,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540691,klever-content-automation.vercel.app/settings,GET,_rsc=_vxldouk99SiPpM3,200,gm7zz-1786215540691-feac30bde9ce,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/settings.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,15,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540659,klever-content-automation.vercel.app/api/tasks/4,GET,nxtPid=4,200,pdxdn-1786215540659-36b4d45d2d7e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2848,iad1,333,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBWA0NPSXF9ADJCZ0FM81W,qBgqxeyWq9zh,1,,
2026-08-08 18:59:00,1786215540658,klever-content-automation.vercel.app/tasks,GET,_rsc=_vxldouk99SiPpM3,304,wc9g4-1786215540658-1b8fd0f5aeeb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,6,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540658,klever-content-automation.vercel.app/websites,GET,_rsc=_vxldouk99SiPpM3,200,cplxb-1786215540658-80b0242a8fb1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/websites.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,9,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540657,klever-content-automation.vercel.app/,GET,_rsc=_vxldouk99SiPpM3,200,w96l8-1786215540657-c51c28b862ce,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/index.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540657,klever-content-automation.vercel.app/new-article,GET,_rsc=_vxldouk99SiPpM3,200,gm7zz-1786215540657-1bc305170995,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,29,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:59:00,1786215540400,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,pdxdn-1786215540400-701c8a9389d3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,8,iad1,333,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBW9RPE34R3715C10B3YC7,qBgqxeyWq9zh,1,,
2026-08-08 18:59:00,1786215540000,klever-content-automation.vercel.app/tasks/4,GET,nxtPid=4,200,wc9g4-1786215540000-0b989ad19544,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,94,iad1,209,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBW9CCN35D4WSP1MDT3CWA,BWeTQkYhk5nn,1,,
2026-08-08 18:58:52,1786215532570,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,vzpc5-1786215532570-c2b6857f66d0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,8,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBW244HKSEH8RVVNYSWD95,qBgqxeyWq9zh,1,,
2026-08-08 18:58:37,1786215517211,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,ptmcg-1786215517211-ab2ad877a8de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,8,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBVK40ZAYTS9JGBXE3NERW,qBgqxeyWq9zh,1,,
2026-08-08 18:58:32,1786215512219,klever-content-automation.vercel.app/api/tasks/4,GET,nxtPid=4,200,zlntz-1786215512219-8e48ca056d28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2848,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBVE810ZQHCXDZYP7NKFZC,qBgqxeyWq9zh,1,,
2026-08-08 18:58:29,1786215509713,klever-content-automation.vercel.app/api/tasks/4/action,POST,nxtPid=4,200,zlntz-1786215509713-00e7830cea78,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/action,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2258,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBVBSTYTKAY3GYPY9KJQFY,qBgqxeyWq9zh,1,,
2026-08-08 18:58:23,1786215503205,klever-content-automation.vercel.app/api/tasks/4/images/queue,GET,nxtPid=4,200,ch2wk-1786215503205-37546d3f3bbd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/images/queue,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2551,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBV5E804PAXZ5QMA3Q67V4,qBgqxeyWq9zh,1,,
2026-08-08 18:58:19,1786215499549,klever-content-automation.vercel.app/api/tasks/4,GET,nxtPid=4,200,ch2wk-1786215499549-98bb7d1124f7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2704,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBV1W0STQ54CG2CDF87HZ1,qBgqxeyWq9zh,1,,
2026-08-08 18:58:16,1786215496065,klever-content-automation.vercel.app/api/tasks/4/approve,POST,nxtPid=4,200,w9zmb-1786215496065-f9306ce6e810,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/approve,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3162,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTYF9DA4AVGVM4F301YW5,qBgqxeyWq9zh,1,,
2026-08-08 18:58:10,1786215490043,klever-content-automation.vercel.app/tasks/4/review,GET,_rsc=1kBnhBe1cI-gESI3&nxtPid=4,200,g97cv-1786215490043-c7a94ef4a25d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/tasks/[id]/review.rsc,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,11,iad1,205,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTRK0ZYWN5D7R7CX9MG2K,BWeTQkYhk5nn,1,,
2026-08-08 18:58:09,1786215489774,klever-content-automation.vercel.app/tasks/4/review,GET,_rsc=_vxldouk99SiPpM3&nxtPid=4,200,g97cv-1786215489774-9b2fa663eca7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/tasks/[id]/review.rsc,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,49,iad1,204,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTRAM5YB44SVQGHCX1B59,BWeTQkYhk5nn,1,,
2026-08-08 18:58:03,1786215483480,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,hfzmq-1786215483480-9e2c3dfc4b88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,9,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTJ5TWAR3N5NCGXQFFNT4,qBgqxeyWq9zh,1,,
2026-08-08 18:58:00,1786215480056,klever-content-automation.vercel.app/api/jobs/process,GET,,200,rhvvl-1786215480056-96a64a5f6b1b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/jobs/process,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,757,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTAZEVFQQ0P9RKMD2PJWR,qBgqxeyWq9zh,2,,
2026-08-08 18:57:59,1786215479546,klever-content-automation.vercel.app/api/tasks/4,GET,nxtPid=4,200,ch2wk-1786215479546-5ab5b5557fd9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2698,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTAZEVFQQ0P9RKMD2PJWR,qBgqxeyWq9zh,2,,
2026-08-08 18:57:59,1786215479077,klever-content-automation.vercel.app/api/jobs/process,GET,,200,jglbv-1786215479077-ba5bc1b4b7a0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/jobs/process,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,758,iad1,332,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTAZEVFQQ0P9RKMD2PJWR,qBgqxeyWq9zh,2,,
2026-08-08 18:57:58,1786215478100,klever-content-automation.vercel.app/api/jobs/process,GET,,200,jglbv-1786215478100-bcf8ca073c98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/jobs/process,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,757,iad1,331,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTAZEVFQQ0P9RKMD2PJWR,qBgqxeyWq9zh,2,,
2026-08-08 18:57:57,1786215477102,klever-content-automation.vercel.app/api/jobs/process,GET,,200,jglbv-1786215477102-b8bad48836be,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/jobs/process,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,759,iad1,331,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBTAZEVFQQ0P9RKMD2PJWR,qBgqxeyWq9zh,2,,
